src,dst,total_value,min_gas_price,transaction_count
0xdbcefa03e4389aa02f6a8a6df737b0f96789ab8f,0xf4cd3d3fda8d7fd6c5a500203e38640a70bf9577,0,11968795929,21
0xbe83e7db6c6fb4f5db4f22294faf3868ca443f2b,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,0,12982212500,21
0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1,0x514910771af9ca656af840dff83e8264ecf986ca,0,10653406094,21
0x90a7032993003945418ea9f66cf5a93ab9489937,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,400000000000000000,12204759287,21
0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1,0x4d224452801aced8b2f0aebe155379bb5d594381,0,11827480598,21
0xe052113bd7d7700d623414a0a4585bcae754e9d5,0xc3f8a0f5841abff777d3eefa5047e8d413a1c9ab,0,15600000000,21
0x8ab399cbb9fdb9a36518a7e7eddf89158e56c595,0x3845badade8e6dff049820680d1f14bd3903a5d0,0,11502072714,21
0x5237eb109c66125c63907b91ac1473df8a4768b6,0x514910771af9ca656af840dff83e8264ecf986ca,0,12274640690,21
0x2db1d8cdf1abe8c70b531a790cdf2ff38aecf652,0x6b175474e89094c44da98b954eedeac495271d0f,0,11238420996,21
0xe67ac23d6c555e9348c1086ada7e03e3f999c5d6,0x00000000006c3852cbef3e08e8df289169ede581,2397700000000000000,12743686643,21
0x6871eacd33fbcfe585009ab64f0795d7152dc5a0,0x4fabb145d64652a948d72533023f6e7a623c7c53,0,11216935181,21
0xc5ef260415f8592835d6bde27e5172dacc135f54,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,5527599990000000000,11846002481,21
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,30000000000,21
0xd9408f29026e32852aff8c5c9c8ea834b44b4e1c,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,0,14250000000,21
0xe4e81a38ea6d480e4f21abdbe34df076621b9113,0x12b6893ce26ea6341919fe289212ef77e51688c8,0,10697334799,21
0xd54e4f8a55247487dd7c8c59f14ee5c0c2889477,0x8f8221afbb33998d8584a2b05749ba73c37a938a,0,13914457136,21
0xb8ba36e591facee901ffd3d5d82df491551ad7ef,0x514910771af9ca656af840dff83e8264ecf986ca,0,12743815607,21
0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11861386711,21
0xd54e4f8a55247487dd7c8c59f14ee5c0c2889477,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0,12325983724,21
0x91bd525eea07fdcd4f528bf0c357a1d4ff44653d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1310814000000000000,12814358433,21
0x270740c5c3f4de20ee26105729ef7dbfd78c0e9d,0xdac17f958d2ee523a2206206994597c13d831ec7,0,12001200000,21
0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,2974400000000000000,12910796565,21
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x25f8087ead173b73d6e8b84329989a8eea16cf73,0,11990380833,21
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x389999216860ab8e0175387a0c90e5c52522c945,0,13056448851,21
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x0de05f6447ab4d22c8827449ee4ba2d5c288379b,0,13140409282,21
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0,12580683247,21
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0,12126862853,21
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,0x2d6ee5c8a3b2370cbc0de309bf5d1a4aa09c3918,186545842613874720,11469311815,21
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x0000000000085d4780b73119b644ae5ecd22b376,0,13306356040,21
0x30741289523c2e4d2a62c7d6722686d14e723851,0xd38bb40815d2b0c2d2c866e0c72c5728ffc76dd9,0,20000000000,21
0x30741289523c2e4d2a62c7d6722686d14e723851,0xa1d0e215a23d7030842fc67ce582a6afa3ccab83,0,20000000000,21
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x3597bfd533a99c9aa083587b074434e61eb0a258,0,11000000000,21
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x111111111117dc0aa78b770fa6a738034120c302,0,18000000000,21
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xf8ad7dfe656188a23e89da09506adf7ad9290d5d,0,19000000000,21
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,0,18000000000,21
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,0,19629471911,21
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xb4b9dc1c77bdbb135ea907fd5a08094d98883a35,0,19647967959,21
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0d02755a5700414b26ff040e1de35d337df56218,0,17000000000,21
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0,12704720327,21
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,0,12713476039,21
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0,14000000000,21
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0x8207c1ffc5b6804f6024322ccf34f29c3541ae26,0,15000000000,21
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0,14000000000,21
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x0000000000085d4780b73119b644ae5ecd22b376,0,12350804078,21
0xe93381fb4c4f14bda253907b18fad305d799241a,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,0,20000000000,21
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xbd356a39bff2cada8e9248532dd879147221cf76,0,11699370020,21
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x58b6a8a3302369daec383334672404ee733ab239,0,12976207868,21
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xfe3e6a25e6b192a42a44ecddcd13796471735acf,0,13423212273,21
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x3f382dbd960e3a9bbceae22651e88158d2791550,0,13317438827,21
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x584bc13c7d411c00c01a62e8019472de68768430,0,12908422348,21
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0,12527950055,21
0x0e3a8cf8aef9193bf36b6762da713136c2ea2632,0xdb7a53e6ae058e1dcf4502341e2adfa522e2b29f,0,13864479586,22
0x07ef60deca209ea0f3f3f08c1ad21a6db5ef9d33,0x2bfb4dfdefcc4a72f03b0a3464eb2eafa2633583,25516441452925800,14268822200,22
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xd65e0cbd31977b2e0e23c8330c8b5f020818fc91,119736775303700000000,12030384008,22
0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea,0xdac17f958d2ee523a2206206994597c13d831ec7,0,12488436124,22
0x800d304399ddfbb0a8ef7acc3197dc99f35d8ae6,0x00000000006c3852cbef3e08e8df289169ede581,1051908000000000000,12625853433,22
0x67dac42b25c41bee52d762eff29748461bda7b6d,0x00000000006c3852cbef3e08e8df289169ede581,1832600000000000000,12571776582,22
0xbf42da6c3e65b61aff6ac5a4034caf94a68f52ba,0x000000000000ad05ccc4f10045630fb830b95127,1058000000000000000,11871378982,22
0xd4c4a4b11f80dc75ee534c0da478cfe388b5baad,0x74b3391f778ba1aca0c453260283f433e4019a46,0,19644450012,22
0x2d6ee5c8a3b2370cbc0de309bf5d1a4aa09c3918,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,12959841332,22
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0,30000000000,22
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,0,11523616521,22
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0xc2edad668740f1aa35e4d8f227fb8e17dca888cd,0,12048237577,22
0x57eaac931c21046c81e7a10e7f309e98559f06e7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0,11521300418,22
0xdb3be154aeb741867196a918fa2bd5f704dc022a,0x00000000006c3852cbef3e08e8df289169ede581,1099339999900000000,12819084072,22
0x86fff6af1614bc18c72840ff8e6c033dd43bed8a,0x5c2afed4c41b85c36ffb6cc2a235afa66c5a780d,0,12088710402,22
0xd4c4a4b11f80dc75ee534c0da478cfe388b5baad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2780000000000000000,12577974152,22
0x0e747eb2ff0f26fb77c3a1ea67ee07fac2dbb783,0x321864ddb3066d8268073ecee591da52c308eb40,0,17940445839,22
0x352e0242a58c4f43dc40f3ee9a2ea14ccc6bb2ea,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12384581719,22
0xd4c4a4b11f80dc75ee534c0da478cfe388b5baad,0x3fb8cba95b60b891f38c3ecb8d608045607a79e7,0,29697498193,22
0xefeda06e21920b6efbd512253b8b7b405d11a2dc,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,220000000000000000,12923154089,22
0xc2978441f46a76c60e0cd59e986498b75a40572d,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,7850790000000000000,12841694754,22
0x29984d1f9055cafb02dcdd53c54b727902e44975,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,0,12295799998,22
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0x514910771af9ca656af840dff83e8264ecf986ca,0,10352628777,22
0x90eb678c3586103805a676d21721cc6883a6c3ae,0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,0,12038978691,22
0x6081258689a75d253d87ce902a8de3887239fe80,0xc00e94cb662c3520282e6f5717214004a7f26888,0,12090916836,22
0x4e81fb2b4a7c5fc279fc2086b3322bb3dc3c12b6,0x5c2afed4c41b85c36ffb6cc2a235afa66c5a780d,0,12151918939,22
0x2bb1881b1dde050fdf756c25e025aa9367b4affc,0x2bfb4dfdefcc4a72f03b0a3464eb2eafa2633583,21826209230168500,13400967100,22
0xdf7bdb2d8e3c2c39b9367d887d497d450ad1c597,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,848571225219132811,10091378982,22
0xbe4f552a9427b54d03a765cf61e7799ab49c8277,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2718000000000000000,12300071941,22
0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x6b175474e89094c44da98b954eedeac495271d0f,0,15204250428,22
0x94d851dce74ba0f69996baa6cfadc649646cb4c2,0x44e94034afce2dd3cd5eb62528f239686fc8f162,470492800000000000,11963777872,22
0x2db1d8cdf1abe8c70b531a790cdf2ff38aecf652,0x4d224452801aced8b2f0aebe155379bb5d594381,0,12556408251,22
0x8fd6fd793545fbcafd3afd3576f70464c11bd5fb,0x00000000006c3852cbef3e08e8df289169ede581,266699979999999999,11593194300,22
0x4b038be6a97c5d7f516f3595197a22a0248d4c73,0x0000000000a39bb272e79075ade125fd351887ac,7950000000000000000,11080796139,22
0x3484cb1f4b33d625f2f21dbb1c86b17236332a3d,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,220000000000000000,14607757043,22
0x57e23b04f1843e8f87c02f8ee4fcac91a96b864e,0x881d40237659c251811cec9c364ef91dc08d300c,19234000000000000000,11900866029,22
0xd03d0b1bebe7ec88b16297f229f7362b7420585c,0x495f947276749ce646f68ac8c248420045cb7b5e,0,11991661670,22
0xf81aa352640cd9ab5460f83dd20d74488e030d8e,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,220000000000000000,13657638892,22
0x2a45907f94df93388801ae72fe810eac75926a1d,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,0,20000000000,22
0x295c50ce577145ddc2f58d97e275d75cbc42e2f2,0xdac17f958d2ee523a2206206994597c13d831ec7,0,13076889118,22
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x7b4328c127b85369d9f82ca0503b000d09cf9180,0,12321915801,22
0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,0xff20817765cb7f73d4bde2e66e067e58d11095c2,0,10857744991,22
0x28c6c06298d514db089934071355e5743bf21d60,0x2ba592f78db6436527729929aaf6c908497cb200,0,12220661203,22
0x28c6c06298d514db089934071355e5743bf21d60,0xa0246c9032bc3a600820415ae600c6388619a14d,0,12218809075,22
0x46340b20830761efd32832a74d7169b29feb9758,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0,17584237904,22
0x46340b20830761efd32832a74d7169b29feb9758,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0,14340132611,22
0x46340b20830761efd32832a74d7169b29feb9758,0x656c00e1bcd96f256f224ad9112ff426ef053733,0,15498934175,22
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0,12000000000,22
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x6c6ee5e31d828de241282b9606c8e98ea48526e2,0,12000000000,22
0x6767526a362ec6c6b1df185478e4f01506b73ff3,0xd533a949740bb3306d119cc777fa900ba034cd52,0,12319087421,22
0x6767526a362ec6c6b1df185478e4f01506b73ff3,0x4a220e6096b25eadb88358cb44068a3248254675,0,12616195005,22
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xf0d33beda4d734c72684b5f9abbebf715d0a7935,0,18000000000,22
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0,19000000000,22
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0,18214055693,22
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,0,13316474988,22
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0,12854078050,22
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0x888888848b652b3e3a0f34c96e00eec0f3a23f72,0,14000000000,22
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,0,14000000000,22
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xa0246c9032bc3a600820415ae600c6388619a14d,0,12816074424,22
0xe93381fb4c4f14bda253907b18fad305d799241a,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0,20000000000,22
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xb59490ab09a0f526cc7305822ac65f2ab12f9723,0,12493495044,22
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x607f4c5bb672230e8672085532f7e901544a7375,0,12290808696,22
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x441761326490cacf7af299725b6292597ee822c2,0,11493560020,22
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,0,13007629015,22
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0,12838749080,22
0xa12701919e2dedb91ecbe0c6fb3e62e43b3e4f2e,0xa79c2ff668e705c67addeddf31bbae68649bbf14,7413625210000000000,45000000000,23
0x8eb871bbb6f754a04bca23881a7d25a30aad3f23,0x514910771af9ca656af840dff83e8264ecf986ca,0,12005589222,23
0xfe05ee50bd3646f27cd5c6957bfd561b8335b0e8,0x00000000006c3852cbef3e08e8df289169ede581,1068900000000000000,12157740121,23
0xbe4515405af0e5b2519581ad715c4c31a460ab86,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,230000000000000000,13505917648,23
0xf0458aaaf6d49192d3b4711960635d5fa2114e71,0xbe83e7db6c6fb4f5db4f22294faf3868ca443f2b,23171201214612700,13982620100,23
0x0000098a312e1244f313f83cac319603a97f4582,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,13911494226,23
0xa7b5ca022774bd02842932e4358ddcbea0ccaade,0x00000000006c3852cbef3e08e8df289169ede581,19307098999999999999,16088710402,23
0xc5ef260415f8592835d6bde27e5172dacc135f54,0x000000000000ad05ccc4f10045630fb830b95127,1073700000000000000,12519875676,23
0xf0458aaaf6d49192d3b4711960635d5fa2114e71,0x28daa79459a40397f4cc20dfcdf853740ed84955,25443821051561100,14990484800,23
0x8ab399cbb9fdb9a36518a7e7eddf89158e56c595,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,12088809598,23
0x3727cfcbd85390bb11b3ff421878123adb866be8,0xeb6c4be4b92a52e969f4bf405025d997703d5383,3056981270668821427496,19115424224,23
0x2bb1881b1dde050fdf756c25e025aa9367b4affc,0xbe83e7db6c6fb4f5db4f22294faf3868ca443f2b,22444431566194000,13460301800,23
0x9afa066884ce723200438b672c0b8d5769e03a6a,0x514910771af9ca656af840dff83e8264ecf986ca,0,14300000000,23
0xeab225795c09ca887efed245aff31f6d8c72cd42,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2600000000000000000,11453074939,23
0x120051a72966950b8ce12eb5496b5d1eeec1541b,0x7db5af2b9624e1b3b4bb69d6debd9ad1016a58ac,0,19477487935,23
0x431973b9593a6f273512008670979d32ce4f756d,0x00000000006c3852cbef3e08e8df289169ede581,714950000000000000,11719590239,23
0x1994bce3888fb911f06ffb697011b93a95d9cb29,0x000000000000ad05ccc4f10045630fb830b95127,616700000000000000,12786813740,23
0x983873529f95132bd1812a3b52c98fb271d2f679,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12475355507,23
0xe6b4eafd769f2d29ec4bd2f197e393ddb7d75b84,0x00000000006c3852cbef3e08e8df289169ede581,180000000000000000,14212933643,23
0xf31d0046d26af057ba51ef4b2e0372cf9ad990fb,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,50000000000,23
0x120051a72966950b8ce12eb5496b5d1eeec1541b,0x12b6893ce26ea6341919fe289212ef77e51688c8,0,20052612465,23
0x1157a2076b9bb22a85cc2c162f20fab3898f4101,0x514910771af9ca656af840dff83e8264ecf986ca,0,12109410939,23
0x1157a2076b9bb22a85cc2c162f20fab3898f4101,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,13419439209,23
0x456325f2ac7067234dd71e01bebe032b0255e039,0xdac17f958d2ee523a2206206994597c13d831ec7,0,14400000000,23
0xab4ce2a08cbea809692218dd7841f681b80069a9,0x00000000006c3852cbef3e08e8df289169ede581,822549999990000000,11731918188,23
0x120051a72966950b8ce12eb5496b5d1eeec1541b,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,19077879114,23
0xb8ba36e591facee901ffd3d5d82df491551ad7ef,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,12173585330,23
0xbba3800c999cf7b95d8494e1ea6084f8ca3a54c5,0x3fb8cba95b60b891f38c3ecb8d608045607a79e7,0,24968090595,23
0xd24400ae8bfebb18ca49be86258a3c749cf46853,0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1,2890477000000000000000,10732990855,23
0x88f859db067c45b114897db6920f3e4a61a5ca66,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0,11997662962,23
0x8ab399cbb9fdb9a36518a7e7eddf89158e56c595,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0,11997439996,23
0xb3023d5e75010f7404dbfdeea69aaf3733e64558,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11696186485,23
0x601a63c50448477310fedb826ed0295499baf623,0xff20817765cb7f73d4bde2e66e067e58d11095c2,0,12136413691,23
0x752258acf1bdb774de9bc3f3a726b9fb77cc6345,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,25000000000000000,12446871903,23
0x92d47b6e3dce6471f42021db650a611af4257771,0xdac17f958d2ee523a2206206994597c13d831ec7,0,12000000000,23
0xd7efcbb86efdd9e8de014dafa5944aae36e817e4,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,26500000000,23
0xab4ce2a08cbea809692218dd7841f681b80069a9,0x3fb8cba95b60b891f38c3ecb8d608045607a79e7,0,23418669465,23
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,0,12321915801,23
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,0,12532278657,23
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x70d2b7c19352bb76e4409858ff5746e500f2b67c,0,12321915801,23
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,0,12590926839,23
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xa0246c9032bc3a600820415ae600c6388619a14d,0,12816833501,23
0x28c6c06298d514db089934071355e5743bf21d60,0x0000000000085d4780b73119b644ae5ecd22b376,0,13520011120,23
0x30741289523c2e4d2a62c7d6722686d14e723851,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,0,20000000000,23
0x30741289523c2e4d2a62c7d6722686d14e723851,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,0,20000000000,23
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0xff20817765cb7f73d4bde2e66e067e58d11095c2,0,13000000000,23
0x6767526a362ec6c6b1df185478e4f01506b73ff3,0xa1d0e215a23d7030842fc67ce582a6afa3ccab83,0,13734404337,23
0x6767526a362ec6c6b1df185478e4f01506b73ff3,0xc00e94cb662c3520282e6f5717214004a7f26888,0,14071871405,23
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x408e41876cccdc0f92210600ef50372656052a38,0,26500000000,23
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x4e4a47cac6a28a62dcc20990ed2cda9bc659469f,0,19000000000,23
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x108a850856db3f85d0269a2693d896b394c80325,0,19000000000,23
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x75231f58b43240c9718dd58b4967c5114342a86c,0,20000000000,23
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x408e41876cccdc0f92210600ef50372656052a38,0,12583128788,23
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,13000000000,23
0xe93381fb4c4f14bda253907b18fad305d799241a,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0,20000000000,23
0xe93381fb4c4f14bda253907b18fad305d799241a,0xe28b3b32b6c345a34ff64674606124dd5aceca30,0,20000000000,23
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x6fc13eace26590b80cccab1ba5d51890577d83b2,0,12395826370,23
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,0,12207258149,23
0xdab1a1854214684ace522439684a145e62505233,0xca87addd5cd072ee4f35870c9f244291fd73e39a,5800000000000000000,13338340333,24
0xd05b9d5584491645ae09310fb9273a4a7a6170b6,0x582d872a1b094fc48f5de31d3b73f2d9be47def1,0,13461061746,24
0x57f02141f2d91a024032536ec61c974be76eb7c9,0x0000000000c2d145a2526bd8c716263bfebe1a72,0,11487221949,24
0x260ee8f2b0c167e0cd6119b2df923fd061dc1093,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,13249880608,24
0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,0,15145258783,24
0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,0,11673460691,24
0x37abff4804cf3e9bf0b0bc0d75880190f35c5981,0x00000000006c3852cbef3e08e8df289169ede581,15200000000000000000,12915373296,24
0xbf786d2c25f1373858302efc18aa0a25c9f0bfd9,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,12000000000,24
0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0,11439271837,24
0xd8d6ffe342210057bf4dcc31da28d006f253cef0,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,0,12376634166,24
0xc86a944e0526894a1a1f8ac01a80fc9a54bf5042,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0,13950563723,24
0xdb0e89a9b003a28a4055ef772e345e8089987bfd,0x2bfb4dfdefcc4a72f03b0a3464eb2eafa2633583,31837317461158700,13704795800,24
0xd515367271a5f3e077a6b96cb81d86d3a002f6ff,0x27de7d1debabbe7f63383f9a81793b3f19438321,1184156709581388606,12513335241,24
0x897b425dab19eb886dc6ae2010fe2a0de85308fa,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12156851298,24
0x73f9b272abda7a97cb1b237d85f9a7236edb6f16,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,12016195005,24
0xdc1d18df7182b285a69502ab7c08d9a2aa2bdfae,0x27de7d1debabbe7f63383f9a81793b3f19438321,2868007757268238650,13490380833,24
0xc04032bcbcce4d43ef978cc808f1d2da5c0db3c3,0x0000000000a39bb272e79075ade125fd351887ac,5180000000000000000,11549716444,24
0x2d1414e88f3afb5c41726f12b170a510c3ae5c5e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4707000000000000000,12560757420,24
0x125f660239707c9de3462d3fa633f2723ad0b884,0x4a220e6096b25eadb88358cb44068a3248254675,0,12709828672,24
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,0x3845badade8e6dff049820680d1f14bd3903a5d0,0,11916462752,24
0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,0,13524105259,24
0x50be13b54f3eebbe415d20250598d81280e56772,0x514910771af9ca656af840dff83e8264ecf986ca,0,13791916827,24
0x8413c544095f7e69d4ad3bfcf4b77deedda0cc39,0x495f947276749ce646f68ac8c248420045cb7b5e,0,14609123033,24
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xbccec45297ec2877ba96ae86b2fe59f95a0522e6,127845781703100000000,12404854743,24
0x5b0b956ecaae0987ed94b8802c38c6eac981e465,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,240000000000000000,14150357923,24
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xf8c3527cc04340b208c854e985240c02f7b7793f,0,12894118911,24
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664,0,13000335087,24
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x42bbfa2e77757c645eeaad1655e0911a7553efbc,0,13084036656,24
0x28c6c06298d514db089934071355e5743bf21d60,0x8e870d67f660d95d5be530380d0ec0bd388289e1,0,11368304872,24
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0,10532781288,24
