source,target,total_value,min_gas_price,transaction_count
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,0x0abdace70d3790235af448c88547603b945604ea,0,12234775098,15
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0,19000000000,15
0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0,12089809598,15
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0,12623552246,15
0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,13562623821,15
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,30000000000,15
0x2db1d8cdf1abe8c70b531a790cdf2ff38aecf652,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,10653334641,15
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,0,12976826408,15
0x125f660239707c9de3462d3fa633f2723ad0b884,0x111111111117dc0aa78b770fa6a738034120c302,0,12316265026,15
0x67dac42b25c41bee52d762eff29748461bda7b6d,0x114e54a100a0415abf9727234c92c83dbcc59abf,2091688000000000000,13115596758,15
0x94d851dce74ba0f69996baa6cfadc649646cb4c2,0x114e54a100a0415abf9727234c92c83dbcc59abf,181200000000000000,14349964341,15
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x142a774e8b52550e88e196cedd7a5835acb646d0,0,19000000000,15
0x9acbb72cf67103a30333a32cd203459c6a9c3311,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,14000000000,15
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x188e817b02e635d482ae4d81e25dda98a97c4a42,0,26500000000,15
0xd8d6ffe342210057bf4dcc31da28d006f253cef0,0x23894dc9da6c94ecb439911caf7d337746575a72,0,11983770475,15
0x07ef60deca209ea0f3f3f08c1ad21a6db5ef9d33,0x270acbaef5ba96ff00b14e11c125d86f4c5bb940,11856904228837700,14526533200,15
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x27c70cd1946795b66be9d954418546998b546634,0,12321915801,15
0x07ef60deca209ea0f3f3f08c1ad21a6db5ef9d33,0x28daa79459a40397f4cc20dfcdf853740ed84955,14220880881208100,13606086200,15
0xf0458aaaf6d49192d3b4711960635d5fa2114e71,0x2bfb4dfdefcc4a72f03b0a3464eb2eafa2633583,20200068404139200,13429762100,15
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x320623b8e4ff03373931769a31fc52a4e78b5d70,0,19000000000,15
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x320623b8e4ff03373931769a31fc52a4e78b5d70,0,12000000000,15
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0,14066232545,15
0x295c50ce577145ddc2f58d97e275d75cbc42e2f2,0x3506424f91fd33084466f402d5d97f05f8e3b4af,0,15185060308,15
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x38e4adb44ef08f22f5b5b76a8f0c2d0dcbe7dca1,0,12518044307,15
0x017347cb75ac8725608e593ea35d83f9b2b3cfb8,0x44e94034afce2dd3cd5eb62528f239686fc8f162,1060000000000000000,11696785858,15
0x000ab07b26c48ef3caf9ec23520d86794c9fd74a,0x44e94034afce2dd3cd5eb62528f239686fc8f162,394875900000000000,32323184024,15
0x062082f5b88d7dc0be8260dab7dad82a2ae621de,0x44e94034afce2dd3cd5eb62528f239686fc8f162,14000000000000000,12209612821,15
0x004f74a8388ce91950f29ea3e37ef604693a6395,0x45804880de22913dafe09f4980848ece6ecbaf78,0,11000000000,15
0x59141af2478701c6e3aaf5848a7abe2751f029c3,0x467719ad09025fcc6cf6f8311755809d45a5e5f3,0,13500000000,15
0x989a69a3e608483ae3f6fb21e2874f5c8fb98697,0x4b5f49487ea7b3609b1ad05459be420548789f1f,0,12676134698,15
0x7563758243a262e96880f178aee7817dcf47ab0f,0x4d224452801aced8b2f0aebe155379bb5d594381,0,12839783153,15
0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1,0x4fabb145d64652a948d72533023f6e7a623c7c53,0,11136851513,15
0x98db3a41bf8bf4ded2c92a84ec0705689ddeef8b,0x514910771af9ca656af840dff83e8264ecf986ca,0,13121573337,15
0xb75690f6916933261796a06f93dd6a3e8706b020,0x514910771af9ca656af840dff83e8264ecf986ca,0,12000000000,15
0xbdd95abe8a7694ccd77143376b0fbea183e6a740,0x539ea5d6ec0093ff6401dbcd14d049c37a77151b,942888989999400000,11692169523,15
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,0,13374364295,15
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,0x58b6a8a3302369daec383334672404ee733ab239,0,13199874375,15
0x30741289523c2e4d2a62c7d6722686d14e723851,0x5ab6a4f46ce182356b6fa2661ed8ebcafce995ad,0,20000000000,15
0xd05b9d5584491645ae09310fb9273a4a7a6170b6,0x5f944b0c4315cb7c3a846b025ab4045da44abf6c,0,13854989575,15
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x61e90a50137e1f645c9ef4a0d3a4f01477738406,0,14703578173,15
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x67b6d479c7bb412c54e03dca8e1bc6740ce6b99c,0,12060790654,15
0xdf7bdb2d8e3c2c39b9367d887d497d450ad1c597,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,166711306979198592,12091570268,15
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6a6c2ada3ce053561c2fbc3ee211f23d9b8c520a,0,12757676038,15
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6b175474e89094c44da98b954eedeac495271d0f,0,12321915801,15
0x76c2c1bba6b13da9527a4fc830503ae55206d8e5,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,1346740000000000000,14562437549,15
0x800d304399ddfbb0a8ef7acc3197dc99f35d8ae6,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,978390000000000000,12513986518,15
0x19c8823e9f039f46b855ebc7447a5a65c89ccca7,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,445000000000000000,13819674937,15
0x33ddd548fe3a082d753e5fe721a26e1ab43e3598,0x75231f58b43240c9718dd58b4967c5114342a86c,0,12317049612,15
0x947c4efaf086821ed8f5d3980d466808f3fe4808,0x763a0ca93af05ade98a52dc1e5b936b89bf8b89a,0,13000000000,15
0x2ea32f87107e50a168ea0834bc92501226e1279f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,262000000000000000,12822584281,15
0x8eb871bbb6f754a04bca23881a7d25a30aad3f23,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,11112398961,15
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0,12000000000,15
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x80d55c03180349fff4a229102f62328220a96444,0,12321915801,15
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0,0,12558971251,15
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057,0,13144310187,15
0x30741289523c2e4d2a62c7d6722686d14e723851,0x8f8221afbb33998d8584a2b05749ba73c37a938a,0,20000000000,15
0xc58bb74606b73c5043b75d7aa25ebe1d5d4e7c72,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,14000000000,15
0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,10111780397,15
0xc7f8df7b32cb89bb4ea5673f04695b87ed11f9b9,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,11944477387,15
0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,0x9813037ee2218799597d83d4a5b6f3b6778218d9,0,11578843766,15
0xe22619f6d538de6e0b6c1845174d45e90cbd3576,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,10985266451,15
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xa117000000f279d81a1d3cc75430faa017fa5a2e,0,13108177052,15
0x9abb982b6ebceb3e9bd17cb0295976c691f30641,0xa97b3ca984715900d3d735f2a67a56b22389c7e6,605000000000000000,12822107385,15
0xa090e606e30bd747d4e6245a1517ebe430f0057e,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,4663843463546518344,12676222369,15
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,0,11427113626,15
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,0,13809247713,15
0xd1305fbda97c035f86fdaa7785fb568c203174e1,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,0,28000000000,15
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xba5bde662c17e2adff1075610382b9b691296350,0,17000000000,15
0x94d851dce74ba0f69996baa6cfadc649646cb4c2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1400000000000000000,12550826356,15
0x97774b62789cccba78940c024adf2a69006e376c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000,13518874219,15
0xe6b4eafd769f2d29ec4bd2f197e393ddb7d75b84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,15485161895,15
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0,11862984182,15
0x33ddd548fe3a082d753e5fe721a26e1ab43e3598,0xc944e90c64b2c07662a292be6244bdf05cda44a7,0,12133790487,15
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xcccd1ba9f7acd6117834e0d28f25645decb1736a,0,11990380833,15
0x76c2c1bba6b13da9527a4fc830503ae55206d8e5,0xd152f549545093347a162dce210e7293f1452150,6659000000000000000,13226243698,15
0x1e747204a10ad56306fe6359fddc495329c94293,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,1499129054422156,12173600172,15
0x5770815b0c2a09a43c9e5aecb7e2f3886075b605,0xdac17f958d2ee523a2206206994597c13d831ec7,0,12459208384,15
0x121112cf7605d01f9dca72d767afad65c6fec121,0xdfeccf9feeb5191d117312e48df17c5108da87dd,2046000000000000000,10605359097,15
0xd54e4f8a55247487dd7c8c59f14ee5c0c2889477,0xf16e81dce15b08f326220742020379b855b87df9,0,11846769307,15
0x64a3cbbff91dac8a2a32c95015b11bc2927d9b30,0xf1dc500fde233a4055e25e5bbf516372bc4f6871,0,12691136067,15
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0xf411903cbc70a74d22900a5de66a2dda66507255,0,10466517618,15
0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,0xf411903cbc70a74d22900a5de66a2dda66507255,0,13010732914,15
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,0,18000000000,15
0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0,12949713830,15
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xf8c3527cc04340b208c854e985240c02f7b7793f,0,14544973997,15
0x30741289523c2e4d2a62c7d6722686d14e723851,0xfb5c6815ca3ac72ce9f5006869ae67f18bf77006,0,20000000000,15
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xfb5c6815ca3ac72ce9f5006869ae67f18bf77006,0,12579335009,15
0xe365aba924c6105da509fca843c783132bd6c113,0x000000000000ad05ccc4f10045630fb830b95127,663640000000000000,11571589460,16
0x703b8b5e6393837099479fb9b0fb850ce2a5aa81,0x000000000000ad05ccc4f10045630fb830b95127,0,11479192177,16
0x91fa982255f24f7cb841c6218a08177241777ade,0x000000000000ad05ccc4f10045630fb830b95127,1226680000000000000,12720211413,16
0x2f9135ad7f6c6453264204df89d838cc62f0eb51,0x00000000006c3852cbef3e08e8df289169ede581,0,12797084495,16
0xb56a8480db3c68c72bb23c2f1aa7ddfb4036b2e0,0x00000000006c3852cbef3e08e8df289169ede581,345400000000000000,12481573667,16
0x00d2e465e457bcdfc7eab328b7332c1fd415df7d,0x00000000006c3852cbef3e08e8df289169ede581,0,12935750707,16
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,0,25000000000,16
0x28daa79459a40397f4cc20dfcdf853740ed84955,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,0,13606086200,16
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0,11712826486,16
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0,11402381667,16
0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,0x142a774e8b52550e88e196cedd7a5835acb646d0,0,12039555136,16
0xd108fd0e8c8e71552a167e7a44ff1d345d233ba6,0x149f2e46e81b5ce8c328cfe092a2487ff3c9e24b,1247300000000000000,13015118972,16
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0x19d4beb2bc410b80084fcbd0ac024326f4d3a370,0,11052733809,16
0x28f2e7888bbff2f49e9842e1c6b37fedaff7364c,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,0,31000000000,16
0xd9408f29026e32852aff8c5c9c8ea834b44b4e1c,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,0,14250000000,16
0x6767526a362ec6c6b1df185478e4f01506b73ff3,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0,13052247635,16
0x73f9b272abda7a97cb1b237d85f9a7236edb6f16,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0,12705439650,16
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,13192915349,16
0xf0458aaaf6d49192d3b4711960635d5fa2114e71,0x270acbaef5ba96ff00b14e11c125d86f4c5bb940,34224415080537800,16326998900,16
0x61b7b515c1ec603cf21463bcac992b60fd610ca9,0x28c6c06298d514db089934071355e5743bf21d60,103375675000000000000,12091429748,16
0x29984d1f9055cafb02dcdd53c54b727902e44975,0x28c6c06298d514db089934071355e5743bf21d60,1247367894000000000000,12297804542,16
0x079a892628ebf28d0ed8f00151cff225a093dc63,0x29984d1f9055cafb02dcdd53c54b727902e44975,1247440000000000000000,13224857197,16
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x3106a0a076bedae847652f42ef07fd58589e001f,0,13084114214,16
0x167a9333bf582556f35bd4d16a7e80e191aa6476,0x382a1667c9062f0621362f49076ef6e4fe4c9ec7,0,15771019253,16
0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,0x3845badade8e6dff049820680d1f14bd3903a5d0,0,13101003547,16
0x8ab399cbb9fdb9a36518a7e7eddf89158e56c595,0x3a8cccb969a61532d1e6005e2ce12c200caece87,0,12383367961,16
0xd9408f29026e32852aff8c5c9c8ea834b44b4e1c,0x3b484b82567a09e2588a13d54d032153f0c0aee0,0,13533559053,16
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x3e9bc21c9b189c09df3ef1b824798658d5011937,0,13333820475,16
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x3e9bc21c9b189c09df3ef1b824798658d5011937,0,13675955837,16
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x408e41876cccdc0f92210600ef50372656052a38,0,12075212671,16
0xd1305fbda97c035f86fdaa7785fb568c203174e1,0x41e5560054824ea6b0732e656e3ad64e20e94e45,0,27500000000,16
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x46e98ffe40e408ba6412beb670507e083c8b95ff,0,19000000000,16
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,0,13510134745,16
0xbfcd86e36d947a9103a7d4a95d178a432723d6ad,0x4a220e6096b25eadb88358cb44068a3248254675,0,10191153021,16
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,0,27000000000,16
0xc9f5296eb3ac266c94568d790b6e91eba7d76a11,0x514910771af9ca656af840dff83e8264ecf986ca,0,12000000000,16
0x14c4017f81675f7ac1321218d4a385a2d3117328,0x514910771af9ca656af840dff83e8264ecf986ca,0,12726744486,16
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,0,12962069776,16
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x58b6a8a3302369daec383334672404ee733ab239,0,11994663634,16
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x599e4f6a0b24af263b212fb731b733309a201c28,145473608000000000,19000000000,16
0x2bb1881b1dde050fdf756c25e025aa9367b4affc,0x6169403d8dc095a5b1ec02d979c41907969d0fb2,15733975391773600,13694625000,16
0x3595a1508cb1180e8e7f50008db1109f5293efc5,0x643ae613e7c637691b132ecdcd58e59eec686fb8,150000000000000000,12585172808,16
0x387fd01eb7b7fd5b99a5f5b8419148288d3898a4,0x6488b54f9502e9a4b1d7bb90863012f682fe60c6,100000000000000000,12946980821,16
0xe93381fb4c4f14bda253907b18fad305d799241a,0x656c00e1bcd96f256f224ad9112ff426ef053733,0,20000000000,16
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,0x662b67d00a13faf93254714dd601f5ed49ef2f51,0,12616742790,16
0x6061c974a6a1f242c3b654d6a294af298457649c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,6180000000000000000,13926109700,16
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,0,19000000000,16
0x61b7b515c1ec603cf21463bcac992b60fd610ca9,0x6b175474e89094c44da98b954eedeac495271d0f,0,12477370009,16
0x935f64b44b5c48a1539c4ada5161d27ace4205b5,0x6b175474e89094c44da98b954eedeac495271d0f,0,13053117349,16
0xe93381fb4c4f14bda253907b18fad305d799241a,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0,20000000000,16
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x6c6ee5e31d828de241282b9606c8e98ea48526e2,0,19197966186,16
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6c936d4ae98e6d2172db18c16c4b601c99918ee6,0,13718947633,16
0x601a63c50448477310fedb826ed0295499baf623,0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,0,12089965639,16
0xe8112dc79b6f9d8f1e3a9e663ad895ce7ab47e7f,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,629400000000000000,19000000000,16
0xc4e85ac5e5b0caf1c97a011dceba08d8f571267f,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,223499999990000000,11680736680,16
0xeaeb42b770e662e653f0de9f4c6f1677102517b7,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,399989999000000000,12680050054,16
0x947c4efaf086821ed8f5d3980d466808f3fe4808,0x765277eebeca2e31912c9946eae1021199b39c61,0,11980727867,16
0xd7efcbb86efdd9e8de014dafa5944aae36e817e4,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,26500000000,16
0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,30000000000,16
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x7db5af2b9624e1b3b4bb69d6debd9ad1016a58ac,0,19000000000,16
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x8207c1ffc5b6804f6024322ccf34f29c3541ae26,0,13354476854,16
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,0,13230457202,16
0x356f029fb2f673ca083ea223d5835f4ac00539dd,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,13000000000,16
0x295c50ce577145ddc2f58d97e275d75cbc42e2f2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,12210765750,16
0xa941d472bcb4861aca6e01a5518e09afd62b77af,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,10865796783,16
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,0,12646828238,16
0xc99952b7590fd628b4f7be03ac3d73a4ea5790cc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12566088036,16
0x42d17b7f3532ec2f7c4e4e5e239baa476846e2cd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,16764944546,16
0xafc53db8506736e8264b4629e971a152ec3ff7d4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12503043791,16
0xf0bc8fddb1f358cef470d63f96ae65b1d7914953,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12777422448,16
0x1689a089aa12d6cbbd88bc2755e4c192f8702000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,13000000000,16
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xa117000000f279d81a1d3cc75430faa017fa5a2e,0,26500000000,16
0x8ae57a027c63fca8070d1bf38622321de8004c67,0xa1d4657e0e6507d5a94d06da93e94dc7c8c44b51,0,11703149317,16
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xa47c8bf37f92abed4a126bda807a7b7498661acd,0,13045547416,16
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xa8b919680258d369114910511cc87595aec0be6d,0,13915427832,16
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xa8c8cfb141a3bb59fea1e2ea6b79b5ecbcd7b6ca,0,13034994331,16
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,0,19000000000,16
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xac51066d7bec65dc4589368da368b212745d63e8,0,13162583252,16
0x017347cb75ac8725608e593ea35d83f9b2b3cfb8,0xb20e024da94fef84b5dbde3a639048952de58169,0,12358814603,16
0xe0a616c3659be29567e08819772e6905307adf21,0xb982fad15538647743b983f4aa5deaf8266e0d67,0,18020000000,16
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,0,26500000000,16
0x8c54ebdd960056d2cff5998df5695daca1fc0190,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,0,12621475522,16
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xba9d4199fab4f26efe3551d490e3821486f135ba,0,12579692590,16
0x6767526a362ec6c6b1df185478e4f01506b73ff3,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,0,11378286394,16
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xbc6e06778708177a18210181b073da747c88490a,0,12755811166,16
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xbf2179859fc6d5bee9bf9158632dc51678a4100e,0,12940019431,16
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xc6dddb5bc6e61e0841c54f3e723ae1f3a807260b,0,13588336244,16
0x2f671a39613861ec17ad35de44f4f84e3d4c69f4,0xc7f8df7b32cb89bb4ea5673f04695b87ed11f9b9,833000000000000000000,12096825775,16
0x1659e855ecfd4919867cab0d08cba6edf14f1faf,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,160000000000000000,13527836927,16
0x9e4b679e716e302a2116fba6614e1fe8777c9758,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,160000000000000000,14513413119,16
0xd873d47495e2c9f8b17580cc322fa4a8057cafae,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,160000000000000000,14477183628,16
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,0,11179187068,16
0x983873529f95132bd1812a3b52c98fb271d2f679,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,0,11019460833,16
0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0xd46ba6d942050d489dbd938a2c909a5d5039a161,0,14745533818,16
0xe93381fb4c4f14bda253907b18fad305d799241a,0xd533a949740bb3306d119cc777fa900ba034cd52,0,20000000000,16
0x4103c267fba03a1df4fe84bc28092d629fa3f422,0xdac17f958d2ee523a2206206994597c13d831ec7,0,30000000000,16
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c,0,13878356888,16
0x74e2ab5a0a401814c9a54d5e873ccfcfd6c356fb,0xdf6525df88b5e094ef1546dc5b1800c256e06db3,5150000000000000000,12640562426,16
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xe41d2489571d322189246dafa5ebde1f4699f498,0,27500000000,16
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0xef0881ec094552b2e128cf945ef17a6752b4ec5d,0,12048237577,16
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xf0f9d895aca5c8678f706fb8216fa22957685a13,0,18000000000,16
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,0,27500000000,16
0x6767526a362ec6c6b1df185478e4f01506b73ff3,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0,11832831889,16
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0,11995144470,16
0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xfa14fa6958401314851a17d6c5360ca29f74b57b,0,11796356872,16
0x46340b20830761efd32832a74d7169b29feb9758,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,0,16150556039,16
0x37abff4804cf3e9bf0b0bc0d75880190f35c5981,0x000000000000ad05ccc4f10045630fb830b95127,13410000000000000000,12171989842,17
0xb3691fe1ec4d22eba2840ba8199423d5231eb0f5,0x00000000006c3852cbef3e08e8df289169ede581,682066000000000000,12726156899,17
0xf873bebdd61ab385d6b24c135baf36c729ce8824,0x00000000006c3852cbef3e08e8df289169ede581,75901000000000000,12131062487,17
0x809e82136239a5f26596bd6ce9192207bdffa04c,0x00000000006c3852cbef3e08e8df289169ede581,873750000000000000,13175638177,17
0x71042f6b3aaae4b7cceaa0abee9b151a0c109cc0,0x00000000006c3852cbef3e08e8df289169ede581,493684999999999994,12988600572,17
0x4687f6b19b5ceea0cd50eca6711127b23602deac,0x00000000006c3852cbef3e08e8df289169ede581,1601700000000000000,12578850705,17
0x2a76f7df64889a1f20f5b6aa87ebffa9a38ab925,0x00000000006c3852cbef3e08e8df289169ede581,1301000000000000000,10856455331,17
0xc9ed24f32fe31a5157a73baff4c619e5b87d8cd2,0x00000000006c3852cbef3e08e8df289169ede581,259099999999999999,12742858963,17
0x68bca5a8bdebe05fb8a6648c7316b4eb7e19a064,0x0000000000c2d145a2526bd8c716263bfebe1a72,0,13684932658,17
0x06c400beb958f272261441ae32e14a44507db50d,0x043022ef9fca1066024d19d681e2ccf44ff90de3,1396000000000000000000,11672091147,17
